author,text,likes,published_at,sentiment
@salmanpatel8123,❤❤😂like,0,2025-05-31T14:19:35Z,Neutral
@Prashantkumar-q7z,Any video on Bangladesh or Murshidabad ????,0,2025-05-31T14:19:31Z,Neutral
@KeyBookGallery,"Video bht achi thi ajki ...but Rafael wali bat per culti mar gaye....

anyway bury log burai phelaty hn",0,2025-05-31T14:19:27Z,Neutral
@MuhammadWalayat-e9g,kyeon jot bolty ho geye ka moter peyeyo,0,2025-05-31T14:19:23Z,Neutral
@sadekkhan6015,Osm,0,2025-05-31T14:19:22Z,Neutral
@WHOAMI-y1b,Modi ji❤❤,0,2025-05-31T14:19:18Z,Neutral
@arslanali3914,You dont have any courage toh talk against india and indian army what they are doing in indian occupied kashmir,0,2025-05-31T14:19:16Z,Negative
@SumitKumar-jm1bl,Muslim ko hindu damki deta h usi ke bare main bol deta hu murshidabad main kya hua uske baare main bolunga toh Muslim chappal se marenge isi liye sirf hindu hi doshi h kitne sare muslim pakistan ka janda laga ke dhol rhe h unke baare main nhi bola,0,2025-05-31T14:19:11Z,Neutral
@sukhvindersingh5322,भाई आप अपना काम करते रहो इनको सफाई देने में अपना समय खराब मत किया करो  ।। ऐसे लोग स्वार्थी होते हैं जब उनके हिसाब से खबर नही होती तो वही लोग गाली देने लगते हैं क्योंकि अंधभक्त दोनों तरफ होते हैं। एक सलाह दूं मोदी जी की तरह आंखे बंद करके कानौं में रुई डालकर अपने काम में लगे रहो। 😂😂,0,2025-05-31T14:19:10Z,Neutral
@aizadalichaudhary9983,Bhai mry Pakistan Army hm Pakistaniyon ko saans ni lny dti India to phr Dushman h India ko ksy saans lny de . or dsri baat yh k phly ap log India se 13 Saal ki bni hwi Modi ki dictatorship khtm kro kisi or ko PM banao phr Pakistan k baray men baat krna. hm log apni Hakumat or Military Establishment se khud e sawal krty hen us k liye ap ki zrurt ni h,0,2025-05-31T14:19:09Z,Neutral
@RiasatApp,Pakistan Army🇵🇰 kise ko nuqsan ni deti per india mar khahai rata ni😂,0,2025-05-31T14:19:05Z,Neutral
@AliMal3k,"Mirchi lagi ha na 🌶️
Ja k congress k minister ja interview suno about mission Sindoor😂",0,2025-05-31T14:19:02Z,Positive
@casinogamer6877,You didn't say that indian army also harm civilian. You only show your india side. Booooo!,4,2025-05-31T14:18:59Z,Negative
@m.ahsanbutt5593,"Actual number of jet down is 0 to 2, how credible u r 😂
And not feeling ashamed of your air force",0,2025-05-31T14:18:57Z,Positive
@merimitthoo2465,Trade was stopped by porkistan and not india mfr.,0,2025-05-31T14:18:51Z,Neutral
@Prayag.Mindset,"भारतीय एकता जिंदाबाद 🇮🇳
जय हिंद जय भारत 🇮🇳
I ❤ 🇮🇳",0,2025-05-31T14:18:51Z,Neutral
@KarishmaChauhan-ui5yw,ajj kiya h tune kuch accha apni video m desh bhkti vala,0,2025-05-31T14:18:49Z,Neutral
@RjmensCollection,"You respond our internal problems
And you make your blog title for pakistan",0,2025-05-31T14:18:49Z,Negative
@natashakhan3480,Get lost fake and lier,0,2025-05-31T14:18:48Z,Negative
@Lucifer_oI,Pakistanis will never accept this. Foolish Pakistani people celebrate 1971 war as their victory even after losing half of their country and 93000 soldier's surrender.,1,2025-05-31T14:18:41Z,Negative
@abhayaman1274,Ye operation sindoor pe tha kya video ya BJ....😅,0,2025-05-31T14:18:39Z,Neutral
@961rishi,"Dude the beginning to take anybody attention is too good you keep hook even those. Who not gonna like but surely gonna watch ""You Won"" 🔥",2,2025-05-31T14:18:36Z,Positive
@SurriaZahid,🇵🇰♥️🇮🇳,1,2025-05-31T14:18:33Z,Neutral
@GauravWarkad,Next video on ANI ❤,1,2025-05-31T14:18:33Z,Neutral
@dharmveerbharti2005,Head's off sir ji,0,2025-05-31T14:18:32Z,Neutral
@just_mamun,"Dhruv Rathe Bro I agree with you that India didn't organized the attack..But , Indian Government is also responsible for this attack",0,2025-05-31T14:18:28Z,Neutral
@farooqqureshi1025,👌👌🙏,0,2025-05-31T14:18:27Z,Neutral
@Blender_Nerd_1,"we opposed zia and you elected modi 
we condemned pahalgam you celebrated 'jaffar express' and 'school bus bombings'",1,2025-05-31T14:18:27Z,Neutral
@khizarkhan1200,"UN ka security council ye bhi nhy kehrha ke india ne attack nhy kraya.
Its means yehe hua na ke india ne kraya h false flag operation",0,2025-05-31T14:18:25Z,Neutral
@ProjectManagerSpectrum,suhi hai app ye dikha diye muslim pratarit hai kaya apko puta hai muslim kaise mursidabad kasmir me jo kur ruhe hai aur alag 2 state me kaise work kur ruhe hai ispe app kuch na bole,0,2025-05-31T14:18:23Z,Neutral
@SurriaZahid,🇵🇰♥️🇮🇳,1,2025-05-31T14:18:20Z,Neutral
@carrier_2447,"It didn't take long for Dhirendra Shastri to be called a heretic because he is a Hindu, but not a single word is said about Pastor Vijender Singh.",0,2025-05-31T14:18:20Z,Neutral
@AR.Editz_1530,We need video on ANI vs youtubers in next video,0,2025-05-31T14:18:19Z,Neutral
@sanathchavan7137,"Brace yourself guys, the unemployed pakstanis will spm the comment section again.",0,2025-05-31T14:18:17Z,Neutral
@mrearth1570,"ANI ❌❌ 
Hapta wasuli Gang ✅✅",0,2025-05-31T14:18:13Z,Neutral
@DorukIlgın-j5h,😂😂😂😂 bikaooo😊,0,2025-05-31T14:18:11Z,Neutral
@SurriaZahid,🇵🇰♥️🇮🇳,0,2025-05-31T14:18:08Z,Neutral
@umarkhaqan4,I m from usa but pak army is next generation army indian are to small in front of pak army,0,2025-05-31T14:18:08Z,Neutral
@mdsarfrajthanksbhaiapneshi702,भारतीय 🇮🇳एकता 🫂जिंदाबाद ✊,5,2025-05-31T14:18:03Z,Neutral
@CANCEL-THERAPY,"Thanks to India, poor and country of no importance or significance in any field, Pakistan gets footage. Else no one would know even if it exists.",0,2025-05-31T14:18:00Z,Neutral
@ADNANKhan-gy7ln,Hats off sir.,0,2025-05-31T14:17:59Z,Neutral
@AlphaHaHa1,PM rat mai din Ho gya Yojana😂,0,2025-05-31T14:17:58Z,Neutral
@mra_sahil34579,25 April 2025 ?,0,2025-05-31T14:17:56Z,Neutral
@MDTamimIqbal-i6e,Bro you proved the false news of Pakistan by exaggerating the world media news so why you deny that india failed to intercept pakistani attacks whereas  the world media made a headline that indian rafael shot by pakistani j10 c,0,2025-05-31T14:17:54Z,Negative
@ILIYAS-7,Dhruv bhai app killari gao per video bnao please me pichle 2-3 video per comment kar rha hu please 🥺,0,2025-05-31T14:17:53Z,Positive
@GROKAI-q2j,ग्रेट सर,0,2025-05-31T14:17:49Z,Neutral
@Physicswithhassanabbas-512,❤ Pakistan Zindabad ❤,0,2025-05-31T14:17:49Z,Neutral
@arslanali3914,Dont mess with pakistan tell your Dad Moodi,0,2025-05-31T14:17:45Z,Neutral
@kritarthadas8713,"Pakistani lekin tumhe apna mante ki kyun the?, aur jaise tumne so-called 'Hindu extremism' ki baat ki, waise ""Islamic Extremism"" pe baat krne mein kyun phat jati h??...Murshidabad tumse bola nhi gya, Roj din raat ji Hinduon ko kaat denge aur kaat v rahe h,..... Unke baare mein tum kuch v nahi bol  paate?? Aisa kyun",1,2025-05-31T14:17:34Z,Neutral
@RamYadav-zq7gk,ایک پاکستانی ہندو ہونے کے ناطے میں کہہ سکتا ہوں کہ بھارت نے پاکستان کا ایئر بیس بہت بری طرح تباہ کر دیا ہے اور پاکستان کی فوج اور وزیرِ اعظم اس بات کو چھپانے کی کوشش کر رہے ہیں۔,0,2025-05-31T14:17:31Z,Neutral
@kalovespewds,"dhruv unfortunately ur audience is illiterate so they will not understand what u mean to say, whether indians or pakis",0,2025-05-31T14:17:31Z,Negative
@MuhammadWalayat-e9g,modi medi opreton geye moter rakho,0,2025-05-31T14:17:29Z,Neutral
@VishalLodhi-b3i,🇮🇳🇮🇳🇮🇳Bhartiya Ekta jindabaad 🇮🇳🇮🇳🇮🇳,0,2025-05-31T14:17:28Z,Neutral
@janmeshdoshi6642,Brave 💪,0,2025-05-31T14:17:26Z,Positive
@UmairKhan-dg2xy,"International media outlets, including The Guardian, The Washington Post, and Reuters, reported that The Resistance Front (TRF) initially claimed responsibility for the April 22, 2025, Pahalgam attack, which resulted in the deaths of 26 tourists in Indian-administered Kashmir. TRF's statement linked the attack to opposition against non-local settlements in the region. However, the group later retracted its claim, citing a ""communications breach"" and alleging that Indian intelligence orchestrated the attack. 
Indiatimes
+1
Wikipedia
+1
Wikipedia

While these international outlets reported on TRF's initial claim and subsequent denial, they did not independently verify the group's responsibility for the attack. The Indian National Investigation Agency (NIA) has linked the attack to a coordinated effort involving Lashkar-e-Taiba, Pakistan's Inter-Services Intelligence (ISI), and the Pakistan Army, with TRF acting as a proxy.

In summary, international media reported TRF's initial claim of responsibility for the Pahalgam attack but did not independently confirm the group's involvement. Bas karde Dhruv kitna jhoot bolega",0,2025-05-31T14:17:25Z,Negative
@arslanali3914,Whats about your 7 Raffale jets,0,2025-05-31T14:17:25Z,Neutral
@toheed_butt06,You don’t talk about 10 may or trump or pak attack on India or Indian jet. Why !!,0,2025-05-31T14:17:25Z,Negative
@saadullah-y6n,"Don't prove , obviously it is opinion not propaganda.",0,2025-05-31T14:17:20Z,Neutral
@AliiEli,I ndia nay abhi tak koi proof international media ko nahee dekhaya ye man lo ap log,0,2025-05-31T14:17:19Z,Neutral
@khanreaction2500,❤ india ❤,0,2025-05-31T14:17:18Z,Neutral
@manumaurya9330,Murshidabad ke hinduo ke liye Awaz nhi uthayi😂,0,2025-05-31T14:17:18Z,Neutral
@shauryagautam2885,Germany k khilaf to ni bola,0,2025-05-31T14:17:15Z,Neutral
@Tooringworld64,"बीजेपी के दो लोग वॉशरूम में पाकिस्तान का झंडा लगाकर पाकिस्तान जिंदाबाद का नारा लगा रहे थे यह तो बता दिया मगर जो भारत के ही मुसलमान लोग और मुसलमान औरतें रोड पर चिपके हुए पाकिस्तान के झंडे को अपने हाथ से छुटा रहे थे यह तूने क्यों नहीं बताया और मुर्शिदाबाद में जो हिंदुओं के साथ मुसलमानो द्वारा हो रहे अत्याचार के बारे में तूने क्यों नहीं बताया  मुर्शिदाबाद में मुसलमान ने हिंदुओं को कुल्हाड़ी से काटा उन्हें बेरहमी से मारा और उनकी बहन बेटियों की इज्जत लूट ली और उनके घरों को जलाकर तबाह कर दिया इसके बारे में तूने नहीं बताया मुझे बड़ा दुख होता है कि तू कुछ व्यूज और चंद पैसों के लिए यह प्रोपेगेंडा फैला रहा है | ध्रुव राठी मैं तुझे चैलेंज देता हूं अगर तूने अपनी मां का दूध पिया है तो मुर्शिदाबाद में हिंदुओं पर हो रहे अत्याचार पर एक वीडियो बना और इन लोगों को बता की किस तरह से हिंदू परिवार 200 से जादा अपने ही घरों को छोड़कर भाग गए , और हिंदू बहन बेटियों के लव जिहाद के बारे में भी वीडियो बनाना 😡😡😡",0,2025-05-31T14:17:14Z,Neutral
@arslanali3914,Shut your Mouth,0,2025-05-31T14:17:07Z,Neutral
@ToonSqued,Absolutely cinema now wait for syed muzmil shah response 😂😂 you will get itt,0,2025-05-31T14:17:05Z,Neutral
@khawarkazmi6513,Why don't you sit online with some Pakistan yts,0,2025-05-31T14:16:54Z,Neutral
@tanveerloveskashmir7044,Sir what r u rabish saying what things crushed in pampora woyun bathinda punjab and gujrat 😅😅😅😅,0,2025-05-31T14:16:54Z,Negative
@EimanFatima-c6z,"Mr. ap sy tw kiaa e expect kryy hum, jin ki media Lahore, Peshawar ko uraaa dyti hy raaato raaat 😂, dekho abhi b Zinda hy, Lahore sy Salam apko 😂🙌🏻",0,2025-05-31T14:16:53Z,Neutral
@aftabansari8721,Yeh Banda duniya badal skta ha pakistanio  yeh Banda insaniyat ke baare me batata ha,0,2025-05-31T14:16:53Z,Positive
@UNKNOWN-4o-k8gpgy4o,9:36 ye baat 100%Shi hai,1,2025-05-31T14:16:53Z,Neutral
@farhatullah8003,"Where people live, their environment shapes their thinking. That's exactly what you've done — it's not your fault, it's the place you're living in now. You have to say all this because you also need to promote your own platform. So, did you not see the Indian media spreading false news themselves?",1,2025-05-31T14:16:51Z,Positive
@Vladimir_Putin_4,18:34 salute to sarpanch 😊,0,2025-05-31T14:16:45Z,Neutral
@mjanoaliMjanoali,Jab saboot tumhare samne Nikal ke aaenge Tum apna account hi delete kar Do ge,1,2025-05-31T14:16:41Z,Neutral
@Er_Rashid_w2v,"Vote+ 

for African Abrahim video",0,2025-05-31T14:16:37Z,Neutral
@Physicsmhs,General aneel chuhan give interview to bloom burg and accept failure,0,2025-05-31T14:16:27Z,Neutral
@sksahabuddin205,🇰🇼🇰🇼🇰🇼🇰🇼🇰🇼🇰🇼😭😭😭☝️☝️☝️☝️,0,2025-05-31T14:16:24Z,Neutral
@ruralking44,"Tu phir haqiqat per mabni bat kro phir
Baqwas qu krty ho",0,2025-05-31T14:16:19Z,Neutral
@SarimKhan-m5k,"Sorry druv rathee but when it's comes to you  everyone go ahead to other and 
In this video you always says about Indian good thing not bad because it's your own country",1,2025-05-31T14:16:15Z,Positive
@usamam4486,Love from Pakistan ❤,2,2025-05-31T14:16:14Z,Positive
@Philosophy_Quest369,Andhvakt's shocked 🤡🤡🤡🤡,0,2025-05-31T14:16:14Z,Negative
@carrier_2447,"Why has it taken so long to show ourselves impartial? Some Pakistani spies have been caught in the country, and they should also be shown in the video.😅",0,2025-05-31T14:16:14Z,Neutral
@Notoggamer,50% indian mindset 🤡,2,2025-05-31T14:16:13Z,Neutral
@nasirmehar7970,Ap pore Pakistan ko bol rhe thora aqal se km lo,0,2025-05-31T14:16:12Z,Neutral
@KHIRD,Did india do a independent inquiry... Kashmir has indian army  why are they bot able to stop.... starting a nuclear war is not a right choice @dhruv,0,2025-05-31T14:16:10Z,Negative
@kamrannaeem3459,Wah Kiya baat ha tum log sirf jhoota ho,0,2025-05-31T14:16:09Z,Positive
@aumis2362,😂 😂bro think Pakistan is villain and India is innocent always....,0,2025-05-31T14:16:08Z,Neutral
@arslanali3914,What's your credibility,0,2025-05-31T14:16:06Z,Neutral
@aabcpqrr8854,Video me views mast ayenge..... aaittt... love from Nepal,0,2025-05-31T14:15:52Z,Positive
@RiasatApp,❤🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰❤🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰❤🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰❤🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰,0,2025-05-31T14:15:51Z,Neutral
@vikas-xi4vs,Puri ghatna ek pre-planned tha....eska master mind Lodi hai 😂,0,2025-05-31T14:15:51Z,Neutral
@MohsinKhan-t5t,I don't like your first page research method,0,2025-05-31T14:15:49Z,Neutral
@mianawais1354,Fake news fake people,0,2025-05-31T14:15:49Z,Negative
@yogeshlifestylevlogs2124,Next video on germany,0,2025-05-31T14:15:46Z,Neutral
@jaankibb918,Good job❤❤🎉🎉🎉🎉,0,2025-05-31T14:15:46Z,Positive
@only_ahmed8113,🤣🤣🤣🤣🤣🤣 ye Banda nhi sudhra ga😂😂,0,2025-05-31T14:15:38Z,Neutral
@storytime45594,Dhruv rathee make video on veo 3,0,2025-05-31T14:15:35Z,Neutral
@EmanIkhlaq-v8e,Godi media tea is fentestic 🍵😂😂,0,2025-05-31T14:15:32Z,Neutral
@Tayyaba_rafique_378,Pakistan offer India for international investigation about pehalgam incident but India without any investigation attack on Pakistan,1,2025-05-31T14:15:23Z,Positive
@ActivityTeachingenjoykids7080,❤,0,2025-05-31T14:15:20Z,Neutral
@umansh7482,Bas kabhi aapne kashmiri pandito k liye aawaz ni uthayi h,0,2025-05-31T14:15:18Z,Neutral
@UPPShivamSharma,Hamara itihaas 4-5k saal purana he tu chinta Mt kr,0,2025-05-31T14:15:05Z,Neutral
@FeelsGoodEdit,Dhruv bhai they are brainwashed no one can help them,0,2025-05-31T14:15:04Z,Neutral
@asiftahir,"No, you are not a God media. You r doing right whatever you are doing. We Pakistan likes you, so carry on and we would love to listen the criticism.",0,2025-05-31T14:15:04Z,Neutral
@Sam-isra,"12:19 Newyork times ki headline kia ha???
Limited damage 
Or sath hi ishi paragraph k nechay udhampur jam nagr poonch rajori srinagr or sirsaw per attacks ka bhi likha hoa h or uski bhi images ha kia wo nhi batani???",0,2025-05-31T14:15:03Z,Negative
@RiasatApp,❤❤❤❤Pakistan❤❤❤❤,0,2025-05-31T14:15:02Z,Neutral
@updeshsingh7968,आज साफ़ ज़ाहिर हो गया तू भारत विरोधी देश का गद्दार है 🤬🤬,0,2025-05-31T14:15:01Z,Neutral
@debirajoyar6547,"😂,.041......,,4",0,2025-05-31T14:15:01Z,Neutral
@Apollosbeloved,"You are my god, bass itna fearlessness chahiye",0,2025-05-31T14:14:58Z,Positive
@arslanali3914,Who are you to talk against any country,0,2025-05-31T14:14:58Z,Neutral
@TheShortsMastery,dusre countries ke liye awaz uthayi ha india ke jhoot ko chupayi ha,0,2025-05-31T14:14:44Z,Positive
@mjanoaliMjanoali,India ne khud hamla karvaya tha yah sach hai beta,0,2025-05-31T14:14:38Z,Neutral
@arslanali3914,Don't bark against pakistan,0,2025-05-31T14:14:38Z,Neutral
@ghulammustafa8073,kia sare hindu jhoote hote hen ? tumha hoota hona itna hi kafi he keh tehkikat se bhaag rahe ho.,0,2025-05-31T14:14:36Z,Negative
@khizarkhan1200,Hahahahah bhai mere aj to Indian defence chief ne admit krliya ke india ke kese jahaz giryae 🤣🤣,0,2025-05-31T14:14:35Z,Neutral
@UPPShivamSharma,Tu bharat ke hinduo ki chinta Mt kr tu kewal other community aur bahar ke desh ke logo ki baat kr,0,2025-05-31T14:14:30Z,Neutral
@muhammaddeen7652,Still my favoret from pakistan,0,2025-05-31T14:14:22Z,Neutral
@manishad5329,Lekin apne iss video me pakistan ko response kya diya?ye to desh k hi mudde pr baat kiye.kuch to jawab dena tha na.,0,2025-05-31T14:14:21Z,Neutral
@kiranKshirsagar-k3u,Bhai pakistan ki replay kaha hai 😅 ye to indian government reply hai 😂😂,0,2025-05-31T14:14:21Z,Neutral
@umarsajjad3916,Tm jhooty ho Pakistanio k khilaf jhoot bolty ho,0,2025-05-31T14:14:19Z,Neutral
@SKI_007,Gaza❤❤,2,2025-05-31T14:14:16Z,Neutral
@nothing6143,Shukar hai apne india mai jo muslims k sath ho raha hai un k bare mai awaz uthai love u dhruvrathee❤,0,2025-05-31T14:14:16Z,Positive
@1rajsingodiya,Pakistani news channels ka name to nahi liya tu bhai .. unhone bhi to delhi pe attack kar diya tha and delhi me ghus gaye the wo 😂😂😂😂😂😂,1,2025-05-31T14:14:13Z,Negative
@AdilRajput7895,India ke Musalmano marne wale Bhi to Aatankwadi hai ye To kabhi Nhi Kaha Aapne,1,2025-05-31T14:14:12Z,Neutral
@Islamicjunaid67,22 April Black Day 🖤,1,2025-05-31T14:14:03Z,Neutral
@FahimMahmud-e4z,I like you and some other Indian Channel from Bangladesh. Go ahead.,0,2025-05-31T14:14:01Z,Positive
@DigitalAssam2.0,🇮🇳🙏❤️ Desh Sabse Pehle,0,2025-05-31T14:13:58Z,Neutral
@m.salmankhan5625,1:08 what's the proof?,0,2025-05-31T14:13:54Z,Neutral
@Athar_Art,Sara ka Sara jhoot Bhai sach bh bol leya karo kabhi.,0,2025-05-31T14:13:51Z,Neutral
@gkravanroy8239,🎉,0,2025-05-31T14:13:49Z,Neutral
@crazy4rj712,Indus water trity vaapas laagu nahi honaa caahiye jab tak pok vaapas naa kare paakistaan kisi haalat me nahi💪 jay bharat 🙏,0,2025-05-31T14:13:48Z,Neutral
@MustfaMalik-z1b,India jeet gaya hum destroy hope indians bs kardo kyu pnga lai kai ro rhe ho international media is trh hum bhi 100 nikal lai apne haq mai bs karo apni aukat mai hi rho ab jitne tum zaleel hogaye ho pakistan ko ab koi prove dene ki zaroorat nhi tumhe jo bhi msla hai karo hmla take or mo tor jawal mile tume😊,0,2025-05-31T14:13:46Z,Neutral
@skysinha7431,Last me biased bana hi diya n video sirf one sided stories chala kar … apne viewers bachaye rakhne ke liye🤡,0,2025-05-31T14:13:44Z,Neutral
@rajatkumarpradhan4626,Pak agent Dhruv rathi viral trend video chal raha hai  isi liye India ke liye bolne aa gaye,0,2025-05-31T14:13:43Z,Neutral
@RanaMondal-r2m,Let's see what do the Pakistani people say after watching this video!🤐🤐🤐,0,2025-05-31T14:13:41Z,Neutral
@farannrao1991,"Bhai ap ka point clear ho geya hai 
Duniya ki sab agancies aur army propoganda krti hai lekin sirf indian army hi sachi hai wow bhai wow 
Hypocrisy ki bhi koi seema hoti hai
👏👏👏👏👏👏👏",0,2025-05-31T14:13:37Z,Positive
@pratikrana6059,This youtuber is very credible.,0,2025-05-31T14:13:33Z,Neutral
@MyQuran161M,"KHUDA NE DUNIYA BANAYI OR INSANO NE SATTA OR APNE FAYDE KE LIYE COUNTRY BANAYI .
HAME IS GLOBAL KO BACHANA HAI WARNA PURI DUNIYA KHATRE ME AJAYEGI.",0,2025-05-31T14:13:33Z,Neutral
@thomasmathew6942,Dhruve❤❤❤❤,0,2025-05-31T14:13:33Z,Neutral
@prashantyadav9262,Dherendra shastri the most powerful talented soldier😂😂,0,2025-05-31T14:13:33Z,Positive
@harshadbamania7482,One thing is also clear. Ki tu congress ke talwe chaatne wala hai,0,2025-05-31T14:13:26Z,Positive
@alizaibnaqvi8233,😂,0,2025-05-31T14:13:22Z,Neutral
@Monublase,"Bhai ka"" Namaskar dosto"" pata mahi kitno ka dil jala deta hai air hama seena garav se fula deta hai kash bhai  koi bada minisyer ban jae india ka",0,2025-05-31T14:13:19Z,Negative
@rohanbiswas7609,Pakistan ke Kitna plane gira yeh to nehi bataya,1,2025-05-31T14:13:19Z,Neutral
@Ashishyadavsrk,Delete hone se pahale jaldi jaldi dekh leta hu 😂😂😂😂,0,2025-05-31T14:13:11Z,Neutral
@arshitarya8206,Pakistani Channel block hone ke bad bhai sahab VPN promote kr rha h dekh raha vinod 😂,1,2025-05-31T14:13:05Z,Negative
@hmmusic15,"আপনাকে অনেক অনেক ধন্যবাদ আপনি আমাদের অহংকার আপনি এই দেশের একতা অখণ্ডতা রক্ষায় এগিয়ে আসুন আমরা আপনার পাসে আছি।
বিজেপি নামক অসভ্য বর্বর দলের বিরুদ্ধে আপনি সবসময় আমাদের পাশে থাকবেন এই কামনা করি ধন্যবাদ।
জয় হিন্দ 🙏",0,2025-05-31T14:12:59Z,Neutral
@muhammadejaz8385,Dhruve Rathi ❤❤❤,0,2025-05-31T14:12:56Z,Neutral
@FaisalAhmad-x8z,Khajpa ne jombi 😢😢ki gang bana di h.. jo apne gujrati bap ko chor jo har chij ka jimedar h usko chor ssb ko troll krte h😢,0,2025-05-31T14:12:53Z,Neutral
@Challenge_central_daily,Still no international saiurce 😂😂😂,0,2025-05-31T14:12:41Z,Neutral
@kamleshthakur1841,Love you my brother ❤❤❤,0,2025-05-31T14:12:35Z,Positive
@Sam-isra,11:45 aik or sawal k abhi to tum nay kha k pakistan k 100% attacks ko tumhay akash or s-400 nay rok lia to ya sab kasy hoa?,1,2025-05-31T14:12:34Z,Negative
@FahadBughio2,Aur jo ap log lahore k port me ghusy thy aur karachi ko bhi tabah krdiya wo bhi explain krden please,0,2025-05-31T14:12:31Z,Positive
@SilensicMusic_,Bro is trying to cover his image for the last video for pak people.,0,2025-05-31T14:12:30Z,Neutral
@atharvajadhav6906,Pls make vid on ANI😢😢😢😢😢,0,2025-05-31T14:12:22Z,Neutral
@Zehansohil,❤❤❤❤❤,0,2025-05-31T14:12:21Z,Neutral
@iamprogamer5572,Bhartiya ekta jindabad 💪,1,2025-05-31T14:12:17Z,Neutral
@midrees87,Faisal Warish ki video ka reply kare please,0,2025-05-31T14:12:12Z,Positive
@MuhammadAbdullah-xk2ch,Totally mis understanding by you this time you r being influenced by Modi's fear,0,2025-05-31T14:12:09Z,Negative
@bobthebuilder250,we need hindu rastra. not some fcking ekta. go tell  your country. not ours hindustan,0,2025-05-31T14:12:04Z,Neutral
@devkushwah497,पाकिस्तान से कोई भी ट्रेड नहीं होनी चाहिए बस,0,2025-05-31T14:12:03Z,Neutral
@MKMusicCollection,Bhaii himmat ho toh Murshidabad ka hinduo ka ghar musalmano ke kaise jalaya bnao video....kaise hinduo ko ghar se apne bhagna pada...,0,2025-05-31T14:12:00Z,Neutral
@AjeetKumar-pq1ln,You are such a genius person kya bande ho yrrr,0,2025-05-31T14:11:57Z,Neutral
@vladimirputin696,"20:06 सीधी सीधी हिंसा को आतंकवाद से compare कर दिया...! जो मन मे भरा पड़ा था की काश एक मौका मिल जाए तो बोल दू...! आखिर कार बोल ही दिया 😊

पाकिस्तान की बुराई सुनने आया था पर 45% हिन्दू को गाली देता हुआ दिखाई दे रहा है 

1) अरे भाई उन मुसलमानो की तो बात कर जो सड़को से pak के झंडे उठा रहे थे 😂

2) अरे भाई उन मुसलमानो की तो बात कर जिसने PMO का ऑफिसर बनकर INS विक्रांत की की location मांगी थी 

3) अरे भाई उन कश्मीर के मुसलमानो की तो बात कर जो अरेस्ट हुए है हेल्पलाइन बन गए थे 😂

4) अरे भाई सारा secularisms का ठेका हम hindus ने ही लिया है क्या? हम मे से 1-2 निकल जाए तो हमें 0 के बराबर बोल देता है 😂
But उनके अंदर से दर्जनों निकल आते है उसे under line करना भी जरुरी नहीं समझता 

5) अरे भाई हिंसा को आतंकवादी सोच से compare कर दिया.. 😂 कैमरा मिल गया तो कुछ भी बोलेगा क्या 😂?

Summary of the video is - ध्रुव भाई अपने paksitani fans को मनाने की कोशिश कर रहे है bs nothing about that -! 
ध्रुव भारतीय संस्कृति का कितना सम्मान करता है ये इस बात से साबित हो जाती है की - अंधभक्त, गो मूत्र, गोबर, खाने पिने वाले हमें पाकिस्तान कहता है -मेहरबानी हो 😊

BTW - the wire का example was epic 😂",0,2025-05-31T14:11:51Z,Neutral
@eyescries,I can bet the video 100% sponsored by Indian government.,0,2025-05-31T14:11:50Z,Neutral
@tarkashsuperstar9010,Germany ke liye bhi bolo bhai😂,0,2025-05-31T14:11:45Z,Neutral
@rajankhanal5546,"bhai in nepal kp oli ke bera me bhi bolo yar,pol kholo plj🙏",0,2025-05-31T14:11:45Z,Neutral
@haris._.3,"You are a certified baghairat dear, you say that the bodies are of terrorists no you haven’t know about it , they are the bodies of dead children which re shot down by your missiles 15:14",1,2025-05-31T14:11:43Z,Negative
@GoogleAcc-l1r,"Climate change pe video aana bahut jaruri hai har mudde k sath biodiversity loss ,waters scarcity",1,2025-05-31T14:11:43Z,Negative
@anoshemmanuel8592,Why you didn’t start this video from Jaffar express attack,0,2025-05-31T14:11:38Z,Negative
@narullah69,Software update,1,2025-05-31T14:11:36Z,Neutral
@angeborah5124,Wah followers kam horaha hoga isliye ye video bana k  safai de raha hy…. Ye admi ak no ka jhootha hy faltu Dhruv rathi…..aaj kese india government ko support kar raha hy…… isko kahe dikh jaye na to chappal se marungi isko nafrat hy mjhy iss insaan se….bhagawan se pray karungi ki ye kv khush na rahe…,0,2025-05-31T14:11:32Z,Positive
@MamaBhai-k2t,"Bachy ab tu apni khair mna bada paisa kma lia YouTube sy tu ny ,tu apny ap ko Hindustani kehta hy ,tu ny khud kha hy k tu bhghean ko nhi manta",0,2025-05-31T14:11:31Z,Neutral
